age_at_event mean,Average Net Result mean,Mark mean,Mark min,Mark var,current_match_ranking mean,current_match_ranking min,Average Rank mean,efficiency mean,Nat,Years to Olympics,Olympic Ranking
24,10.465,10.265,10.26,5e-05,6.5,6.0,26521.0,0.5,1144.561396,2,9
25,10.41,10.17,9.96,0.014771429,3.375,1.0,16763.0,0.75,1144.561396,1,9
26,10.37666667,10.23333333,10.21,0.001033333,4.333333333,2.0,21260.33333,0.666666667,1144.561396,4,9
27,10.455,10.2675,10.25,0.000291667,2.25,2.0,27089.0,0.5,1144.561396,3,9
28,10.67,10.18,10.18,0.0,3.0,3.0,13525.0,0.0,1144.561396,2,9
29,10.46,10.255,10.21,0.00405,1.0,1.0,25648.0,0.5,1144.561396,1,9
32,10.515,10.25,10.21,0.0032,2.5,2.0,24482.0,0.5,1144.561396,2,9
19,10.505,10.285,10.28,5e-05,5.0,1.0,30462.0,0.5,1144.561396,1,9
20,10.27428571,10.15428571,10.05,0.006928571,1.714285714,1.0,12801.28571,0.857142857,1144.561396,4,4
21,10.11909091,10.11272727,9.88,0.012081818,2.818181818,1.0,9890.272727,0.909090909,1144.561396,3,4
23,10.05571429,9.993571429,9.88,0.005178571,2.357142857,1.0,2435.571429,1.0,1144.561396,1,4
24,10.20333333,10.16,10.0,0.01044,2.333333333,1.0,14227.5,0.833333333,1144.561396,4,9
25,10.20272727,10.21454545,10.03,0.007047273,3.363636364,1.0,20533.0,0.909090909,1144.561396,3,9
26,10.165,9.91,9.89,0.0008,2.0,2.0,542.5,0.5,1144.561396,2,9
18,10.62,10.26,10.26,0.0,1.0,1.0,25590.0,0.0,1144.561396,3,9
20,10.59,10.185,10.14,0.00405,5.0,1.0,14975.5,0.0,1144.561396,1,9
21,10.32333333,10.19,10.07,0.0112,1.0,1.0,17512.66667,0.666666667,1144.561396,2,9
22,10.344,10.264,10.21,0.00118,1.8,1.0,26731.6,1.0,1144.561396,1,9
23,10.384,10.214,10.14,0.00333,2.6,1.0,19102.8,0.6,1144.561396,4,9
24,10.68,10.275,10.27,5e-05,2.5,2.0,28416.0,0.0,1125.944444,3,9
27,10.358,10.256,10.21,0.00163,3.6,1.0,25467.8,0.8,1125.944444,4,9
28,10.32333333,10.24666667,10.18,0.003433333,5.0,4.0,24173.66667,1.0,1125.944444,3,9
27,10.62,10.21,10.21,0.0,2.0,2.0,17420.0,0.0,1151.202683,3,9
28,10.31,10.275,10.27,5e-05,1.0,1.0,28416.0,1.0,1151.202683,2,9
33,10.53,10.28,10.28,0.0,1.0,1.0,29380.0,0.0,1151.202683,1,9
34,10.372,10.151,9.89,0.010676667,2.2,1.0,12961.5,0.5,1151.202683,5,9
20,10.36,10.25,10.25,0.0,3.0,3.0,23770.0,1.0,1138.013621,4,9
23,10.36,10.06,10.06,0.0,1.0,1.0,4132.0,0.0,1138.013621,1,9
19,10.44,10.29,10.29,0.0,2.0,2.0,31544.0,1.0,1151.202683,2,9
20,10.15,10.18,10.18,0.0,2.0,2.0,13525.0,1.0,1151.202683,1,9
21,10.44,10.28,10.28,0.0,1.0,1.0,29380.0,1.0,1127.759152,1,9
21,10.45333333,10.24,10.22,0.0012,1.666666667,1.0,22399.33333,0.666666667,1127.759152,2,9
22,10.476,10.182,10.01,0.01227,1.0,1.0,17186.2,0.4,1127.759152,1,9
18,10.46,10.3,10.3,0.0,1.0,1.0,33876.0,1.0,1127.759152,3,9
19,10.47333333,10.26,10.23,0.0013,1.666666667,1.0,26042.0,0.333333333,1127.759152,2,9
20,10.28,10.12666667,10.07,0.003186667,2.333333333,1.0,9164.666667,0.833333333,1127.759152,1,9
21,10.21444444,10.18666667,10.04,0.006575,1.555555556,1.0,16535.33333,0.888888889,1127.759152,4,9
22,10.28,10.22076923,10.14,0.002057692,1.692307692,1.0,19797.30769,0.923076923,1127.759152,3,9
23,10.48,10.15,10.15,0.0,7.0,7.0,10382.0,0.0,1127.759152,2,9
24,10.13142857,10.16785714,10.03,0.008141209,1.571428571,1.0,14846.42857,0.928571429,1127.759152,1,9
25,10.16714286,10.14142857,10.0,0.008814286,1.0,1.0,11906.42857,1.0,1127.759152,5,9
26,10.166,10.12466667,10.0,0.004269524,1.266666667,1.0,9284.533333,1.0,1127.759152,4,9
27,10.295,10.20333333,10.11,0.004106667,1.833333333,1.0,17907.33333,0.833333333,1127.759152,3,9
29,10.21625,10.155,9.95,0.015428571,1.625,1.0,15111.5,1.0,1127.759152,1,9
22,10.38666667,10.26333333,10.21,0.0005,2.666666667,1.0,26385.55556,0.777777778,1120.043478,4,9
25,10.45,10.28,10.28,0.0,3.0,3.0,29380.0,1.0,1120.043478,1,9
23,10.3,10.24,10.24,0.0,2.0,2.0,22081.0,1.0,1120.230769,3,9
24,10.31,10.18333333,10.1,0.005146667,1.333333333,1.0,15681.33333,0.666666667,1120.230769,2,9
25,10.30714286,10.21285714,10.08,0.005490476,2.0,1.0,19698.85714,0.857142857,1120.230769,1,9
26,10.40666667,10.29666667,10.29,3.33e-05,4.0,2.0,33098.66667,0.666666667,1120.230769,4,9
27,10.55,10.23,10.23,0.0,3.0,3.0,20480.0,0.0,1120.230769,3,9
29,10.48,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1120.230769,1,9
30,10.09,10.3,10.3,0.0,2.0,2.0,33876.0,0.0,1120.230769,5,9
19,10.65,10.265,10.26,5e-05,4.0,2.0,26521.0,0.0,1127.759152,5,9
21,10.31428571,10.25428571,10.12,0.003695238,1.857142857,1.0,25830.57143,1.0,1127.759152,3,9
23,10.214,10.216,10.16,0.00323,1.4,1.0,19441.8,0.8,1127.759152,1,9
16,10.4,10.2,10.2,0.0,1.0,1.0,16027.0,1.0,1151.202683,4,9
19,10.26,10.15,10.15,0.0,1.0,1.0,10382.0,1.0,1151.202683,1,9
17,10.51,10.3,10.3,0.0,1.0,1.0,33876.0,0.0,1126.847059,2,9
18,10.21,10.27,10.27,0.0,1.0,1.0,27452.0,1.0,1126.847059,1,9
19,10.36,10.26,10.21,0.001466667,2.25,1.0,26069.5,0.75,1126.847059,4,9
20,10.28,10.2,10.13,0.0098,3.0,1.0,18019.5,1.0,1126.847059,3,9
21,10.298,10.236,10.17,0.00323,1.6,1.0,22497.0,0.8,1126.847059,2,9
22,10.39,10.27666667,10.26,0.000433333,1.333333333,1.0,28972.66667,0.666666667,1126.847059,1,9
23,10.29,10.235,10.21,0.00125,1.0,1.0,21505.0,1.0,1126.847059,4,9
21,10.4025,10.295,10.28,0.0001,2.0,1.0,32752.0,0.75,1140.106017,4,9
22,10.26888889,10.20222222,10.06,0.005244444,1.666666667,1.0,18127.0,1.0,1140.106017,3,9
23,10.29,10.26,10.23,0.0018,1.0,1.0,26012.0,1.0,1140.106017,2,9
24,10.40666667,10.26,10.25,0.0003,3.333333333,1.0,25640.0,0.666666667,1140.106017,1,9
25,10.31,10.18,10.09,0.0057,3.0,1.0,15320.6,0.6,1140.106017,4,9
29,10.47857143,10.23428571,10.14,0.003628571,2.0,1.0,22430.71429,0.285714286,1140.106017,5,9
30,10.37,10.26166667,10.23,0.000976667,1.833333333,1.0,26330.66667,1.0,1140.106017,4,9
24,10.485,10.2,10.14,0.0072,1.0,1.0,17530.5,0.0,1137.753126,4,9
25,10.435,10.19,10.08,0.0242,1.5,1.0,19511.0,0.5,1137.753126,3,9
26,10.79,10.26,10.26,0.0,1.0,1.0,25590.0,0.0,1137.753126,2,9
27,10.39,10.27333333,10.25,0.000433333,1.666666667,1.0,28231.33333,1.0,1137.753126,1,9
19,10.382,10.242,10.18,0.00307,2.6,1.0,23483.4,0.8,1144.561396,2,2
20,10.29333333,10.2,10.08,0.005036364,1.5,1.0,17854.16667,0.75,1144.561396,1,2
21,10.47,10.27,10.27,0.0,1.0,1.0,27452.0,1.0,1144.561396,1,9
22,10.346,10.138,10.05,0.00352,1.75,1.0,10146.0,0.6,1144.561396,4,9
23,10.29,10.17125,10.08,0.0040125,2.857142857,1.0,13850.5,0.875,1144.561396,3,9
24,10.395,10.095,10.01,0.01445,3.5,2.0,7881.0,0.5,1144.561396,2,9
26,10.33,10.27,10.27,0.0,1.0,1.0,27452.0,1.0,1144.561396,4,9
21,10.53,10.22,10.22,0.0,1.0,1.0,18909.0,0.0,1131.111437,4,9
22,10.274,10.192,10.01,0.01222,2.8,1.0,18392.4,1.0,1131.111437,3,9
24,10.456,10.25,10.18,0.00275,3.2,1.0,24763.4,0.6,1131.111437,1,9
20,10.186,10.146,9.99,0.01123,2.4,1.0,12749.8,1.0,1147.203252,2,9
21,10.265,10.18,10.03,0.00944,3.666666667,1.0,16326.66667,0.833333333,1147.203252,1,9
25,10.46,10.26,10.26,0.0,1.0,1.0,25590.0,1.0,1147.203252,1,9
26,10.26375,10.19375,10.08,0.006255357,3.125,1.0,17355.625,0.875,1147.203252,4,9
27,10.39333333,10.25,10.22,0.0009,1.666666667,1.0,24019.66667,0.666666667,1147.203252,3,9
28,10.44,10.295,10.29,5e-05,2.5,2.0,32710.0,1.0,1147.203252,2,9
25,10.46,10.274,10.23,0.00083,2.0,1.0,28606.8,0.4,1137.753126,1,9
26,10.47,10.25333333,10.2,0.001786667,2.5,1.0,25026.66667,0.5,1137.753126,5,9
28,10.58,10.3,10.3,0.0,5.0,5.0,33876.0,0.0,1137.753126,3,9
21,10.56,10.3,10.3,0.0,2.0,2.0,33876.0,0.0,1113.159091,1,9
22,10.43,10.3,10.3,0.0,1.0,1.0,33876.0,1.0,1113.159091,5,9
25,10.425,10.29,10.28,0.0002,1.0,1.0,31628.0,1.0,1113.159091,2,9
26,10.46,10.285,10.27,0.00045,1.5,1.0,30664.0,1.0,1113.159091,1,9
23,10.305,10.2175,10.15,0.003825,3.25,1.0,19774.5,1.0,1145.780702,4,9
24,10.51666667,10.23666667,10.12,0.010233333,2.0,1.0,24388.0,0.333333333,1145.780702,3,9
26,10.4,10.268,10.25,0.00032,2.8,1.0,27183.2,0.8,1145.780702,1,9
19,10.3,10.218,10.13,0.00437,2.4,1.0,20049.6,0.8,1116.73913,4,9
20,10.425,10.255,10.25,5e-05,2.5,2.0,24680.0,0.5,1116.73913,3,9
21,10.46,10.26333333,10.24,0.001033333,2.0,1.0,26575.66667,0.0,1116.73913,2,9
22,10.52,10.22,10.22,0.0,6.0,6.0,18909.0,0.0,1116.73913,1,9
19,10.52,10.3,10.3,0.0,4.0,4.0,33876.0,0.0,1144.561396,2,9
22,10.24,10.23,10.13,0.00515,3.0,2.0,22158.0,1.0,1144.561396,3,9
23,10.3875,10.105,10.01,0.0073,4.0,1.0,8212.5,0.25,1144.561396,2,9
24,10.282,10.16,10.08,0.00635,3.2,1.0,13187.6,0.8,1144.561396,1,9
25,10.27142857,10.20142857,10.13,0.003347619,2.428571429,1.0,17464.57143,0.857142857,1144.561396,5,9
26,10.275,10.235,10.22,0.00045,1.0,1.0,21339.5,1.0,1144.561396,4,9
22,10.46,10.19,10.19,0.0,1.0,1.0,14702.0,0.0,1137.753126,1,9
23,10.725,10.18,10.1,0.0128,1.0,1.0,15972.0,0.0,1137.753126,4,9
24,10.3275,10.19,10.07,0.006542857,3.125,1.0,16995.5,0.75,1137.753126,3,9
25,10.37111111,10.22444444,10.16,0.003327778,1.555555556,1.0,20822.0,0.666666667,1137.753126,2,9
26,10.31,10.21142857,10.14,0.002614286,1.857142857,1.0,18594.57143,0.857142857,1137.753126,1,9
29,10.38666667,10.2,10.18,0.0004,2.333333333,1.0,16153.66667,0.666666667,1137.753126,3,9
30,10.28666667,10.24833333,10.21,0.001216667,1.833333333,1.0,23944.5,1.0,1137.753126,2,9
31,10.37,10.268,10.25,0.00037,2.4,1.0,27255.6,0.8,1137.753126,1,9
23,10.39333333,10.21333333,10.13,0.005833333,1.0,1.0,19482.33333,0.666666667,1127.481481,1,9
24,10.4175,10.24,10.15,0.0054,1.25,1.0,23888.5,0.75,1127.481481,4,9
25,10.296,10.217,10.1,0.00629,1.5,1.0,20746.7,1.0,1127.481481,3,9
26,10.335,10.185,10.13,0.00605,2.0,2.0,15334.0,0.5,1127.481481,2,9
27,10.3,10.26,10.26,0.0,1.0,1.0,25590.0,1.0,1127.481481,1,9
21,10.35285714,10.15,9.9,0.016333333,2.571428571,1.0,14299.28571,0.428571429,1151.202683,3,9
22,10.26,10.06142857,9.97,0.004214286,2.285714286,1.0,4971.714286,0.571428571,1151.202683,2,9
23,10.223,10.154,9.96,0.013382222,2.3,1.0,14737.4,0.7,1151.202683,1,9
24,10.30909091,10.13818182,10.02,0.012636364,2.909090909,1.0,13164.54545,0.545454545,1151.202683,5,9
25,10.205,10.2,10.13,0.0098,2.5,1.0,18019.5,1.0,1151.202683,4,9
26,10.25,10.20333333,10.13,0.004433333,3.333333333,2.0,17695.33333,1.0,1151.202683,3,9
27,10.31666667,10.19,10.11,0.0052,2.333333333,1.0,16069.0,1.0,1151.202683,2,9
28,10.37333333,10.23666667,10.2,0.001033333,1.666666667,1.0,21795.66667,1.0,1151.202683,1,9
25,10.505,10.26,10.24,0.0008,2.0,2.0,25730.5,0.5,1120.910256,1,9
26,10.3525,10.235,10.2,0.001366667,1.75,1.0,21649.25,0.75,1120.910256,4,9
27,10.39,10.265,10.25,0.00045,3.0,1.0,26575.0,1.0,1120.910256,3,9
29,10.25,10.155,10.1,0.00605,4.0,2.0,11887.0,1.0,1120.910256,1,9
30,10.345,10.24,10.23,0.0002,2.5,1.0,22125.0,1.0,1120.910256,5,9
31,10.35,10.215,10.16,0.00605,1.0,1.0,19419.0,1.0,1120.910256,4,9
34,10.48,10.27,10.27,0.0,4.0,4.0,27452.0,0.0,1120.910256,1,9
19,10.225,10.2225,10.15,0.003158333,1.5,1.0,20238.0,1.0,1141.238585,1,9
20,10.207,10.181,9.97,0.010721111,1.625,1.0,16898.4,1.0,1141.238585,4,9
21,10.14851852,10.14444444,9.92,0.009741026,2.772727273,1.0,12588.44444,0.962962963,1141.238585,3,9
22,10.3,10.28333333,10.27,0.000233333,4.0,1.0,30236.0,1.0,1141.238585,2,9
23,10.53,10.29,10.29,0.0,1.0,1.0,31544.0,0.0,1141.238585,1,9
23,10.34,10.245,10.23,0.00045,2.0,2.0,23035.0,1.0,1141.238585,3,9
24,10.442,10.248,10.19,0.00282,1.8,1.0,24374.4,0.6,1141.238585,2,9
25,10.29916667,10.225,10.12,0.002936364,2.333333333,1.0,20782.66667,0.916666667,1141.238585,1,9
26,10.37,10.3,10.3,0.0,1.0,1.0,33876.0,1.0,1141.238585,5,9
27,10.2725,10.23125,10.19,0.0010125,2.125,1.0,20998.875,1.0,1141.238585,4,9
28,10.33125,10.19625,10.05,0.007198214,3.0,1.0,17962.25,0.625,1141.238585,3,9
29,10.485,10.255,10.21,0.00405,2.0,2.0,25648.0,0.0,1141.238585,2,9
30,10.27666667,10.13666667,10.11,0.000633333,2.666666667,1.0,9291.333333,0.666666667,1141.238585,1,9
17,10.73,10.28,10.28,0.0,1.0,1.0,29380.0,0.0,1131.117647,3,9
18,10.67,10.25,10.25,0.0,5.0,5.0,23770.0,0.0,1131.117647,2,9
19,10.37,10.29,10.29,0.0,2.0,2.0,31544.0,1.0,1131.117647,1,9
18,10.25,10.25,10.25,0.0,1.0,1.0,23770.0,1.0,1140.91766,3,9
19,10.2225,10.195,10.06,0.008366667,1.0,1.0,17678.0,1.0,1140.91766,2,9
20,10.23416667,10.09583333,9.87,0.010535606,1.833333333,1.0,8501.333333,0.666666667,1140.91766,1,9
20,10.53,10.24,10.16,0.0048,1.0,1.0,23382.0,0.666666667,1131.111437,1,9
21,10.43,10.20555556,10.08,0.007177778,1.888888889,1.0,19358.33333,0.444444444,1131.111437,4,9
22,10.28727273,10.22181818,10.11,0.003456364,2.454545455,1.0,20447.18182,1.0,1131.111437,3,9
23,10.32846154,10.16769231,10.1,0.003302564,2.846153846,1.0,13289.92308,0.461538462,1131.111437,2,9
24,10.36,10.2325,10.15,0.004291667,4.75,3.0,22181.5,0.5,1131.111437,1,9
25,10.31,10.258,10.21,0.00167,2.4,1.0,25840.2,0.8,1131.111437,5,9
20,10.45,10.2,10.15,0.0022,1.666666667,1.0,16729.25,0.25,1144.561396,3,9
22,10.295,10.20833333,10.16,0.002016667,3.25,1.0,17907.66667,1.0,1144.561396,1,9
23,10.29461538,10.19153846,10.09,0.004214103,2.5,1.0,16441.30769,0.769230769,1144.561396,4,4
24,10.17875,10.13375,9.94,0.013026786,3.125,1.0,12028.75,1.0,1144.561396,3,4
25,10.202,10.15,10.07,0.003666667,2.6,1.0,11458.9,1.0,1144.561396,2,4
26,10.06642857,9.984285714,9.86,0.011226374,1.428571429,1.0,3185.928571,0.785714286,1144.561396,1,4
27,10.169,10.141,9.98,0.010321111,2.5,1.0,12390.6,0.8,1144.561396,4,9
28,10.1665,10.1275,10.01,0.006872368,2.8,1.0,10462.7,0.9,1144.561396,3,9
29,10.21777778,10.15555556,9.96,0.007427778,3.222222222,1.0,12873.66667,0.888888889,1144.561396,2,9
30,10.29,10.18333333,10.09,0.004306667,6.166666667,5.0,15307.66667,0.833333333,1144.561396,1,9
31,10.30125,10.17375,10.06,0.008598214,3.625,1.0,15487.5,0.625,1144.561396,4,9
32,10.255,10.265,10.24,0.00125,4.5,4.0,26812.5,1.0,1144.561396,3,9
21,10.42,10.22666667,10.22,0.000133333,3.666666667,3.0,19966.33333,0.666666667,1151.202683,2,9
22,10.24,10.16333333,10.14,0.000433333,2.333333333,2.0,11814.0,1.0,1151.202683,1,9
23,10.2175,10.23,10.11,0.006666667,1.5,1.0,22445.75,1.0,1151.202683,4,9
24,10.3,10.24,10.19,0.005,2.0,1.0,23123.0,1.0,1151.202683,3,9
25,10.31,10.132,10.07,0.00382,2.0,1.0,9773.2,0.6,1151.202683,2,9
19,10.45,10.27,10.27,0.0,1.0,1.0,27452.0,1.0,1157.304348,2,9
22,10.38833333,10.23833333,10.17,0.001976667,2.333333333,1.0,22473.0,0.666666667,1157.304348,3,9
23,10.278,10.214,10.08,0.003315556,2.1,1.0,19169.3,0.9,1157.304348,2,9
25,9.93,10.28,10.28,0.0,2.0,2.0,29380.0,0.0,1157.304348,4,9
26,10.31,10.275,10.27,5e-05,1.0,1.0,28416.0,1.0,1157.304348,3,9
27,10.39333333,10.28666667,10.27,0.000233333,1.666666667,1.0,30957.33333,1.0,1157.304348,2,9
20,10.33,10.22666667,10.12,0.008933333,2.0,2.0,22403.33333,0.666666667,1127.759152,2,9
21,10.3525,10.2475,10.2,0.001358333,1.5,1.0,23777.75,1.0,1127.759152,1,9
25,10.48,10.285,10.28,5e-05,3.0,1.0,30462.0,0.5,1127.759152,1,9
26,10.50666667,10.27666667,10.24,0.001033333,1.666666667,1.0,29167.0,0.333333333,1127.759152,4,9
28,10.498,10.248,10.14,0.00417,1.6,1.0,24884.8,0.6,1127.759152,2,9
30,10.45,10.26,10.26,0.0,4.0,4.0,25590.0,1.0,1127.759152,4,9
18,10.41,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1127.759152,1,9
22,10.25,10.20333333,10.11,0.006533333,1.666666667,1.0,18185.66667,1.0,1127.759152,1,9
23,10.42,10.265,10.23,0.00245,1.5,1.0,27178.0,1.0,1127.759152,4,9
24,10.445,10.26,10.26,0.0,2.0,1.0,25590.0,0.5,1127.759152,3,9
25,10.425,10.255,10.23,0.000433333,1.0,1.0,24805.0,0.75,1127.759152,2,9
27,10.61,10.28,10.26,0.0008,4.0,4.0,29733.0,0.0,1127.759152,4,9
28,10.7,10.3,10.3,0.0,2.0,2.0,33876.0,0.0,1127.759152,3,9
20,10.22,10.19,10.19,0.0,2.0,2.0,14702.0,1.0,1127.759152,1,9
22,10.23714286,10.13714286,10.05,0.00242381,1.142857143,1.0,9814.714286,1.0,1127.759152,3,9
23,10.2025,10.1125,10.03,0.003225,1.5,1.0,7851.25,1.0,1127.759152,2,9
24,10.246,10.196,10.1,0.00698,2.4,1.0,17727.8,1.0,1127.759152,1,9
25,10.36571429,10.20428571,10.15,0.002995238,1.428571429,1.0,17707.85714,0.714285714,1127.759152,4,9
26,10.3375,10.2375,10.12,0.006291667,1.25,1.0,23564.5,0.75,1127.759152,3,9
27,10.27,10.23,10.23,0.0,1.0,1.0,20480.0,1.0,1127.759152,2,9
23,10.53,10.28333333,10.28,3.33e-05,1.0,1.0,30101.33333,0.333333333,1144.561396,2,9
24,10.428,10.226,10.19,0.00103,2.333333333,2.0,20148.4,0.6,1144.561396,1,9
27,10.56,10.265,10.23,0.00245,9.0,9.0,27178.0,0.5,1144.561396,2,9
28,10.4025,10.2725,10.24,0.000758333,2.333333333,1.0,28272.75,0.75,1144.561396,1,9
29,10.73,10.24,10.24,0.0,3.0,3.0,22081.0,0.0,1144.561396,4,9
31,10.54,10.28,10.28,0.0,3.0,3.0,29380.0,0.0,1144.561396,2,9
19,10.59,10.22,10.22,0.0,1.0,1.0,18909.0,0.0,1127.759152,3,9
22,10.36333333,10.25,10.22,0.0009,2.333333333,2.0,24019.66667,0.666666667,1127.759152,4,9
25,10.49,10.27,10.27,0.0,1.0,1.0,27452.0,0.0,1127.759152,1,9
26,10.32,10.188,10.08,0.00832,1.2,1.0,17008.4,0.8,1127.759152,5,9
27,10.165,10.235,10.21,0.00125,1.5,1.0,21505.0,1.0,1127.759152,4,9
28,10.29666667,10.23333333,10.19,0.001633333,3.0,2.0,21411.66667,1.0,1127.759152,3,9
29,10.2975,10.22,10.13,0.004666667,1.5,1.0,20330.25,1.0,1127.759152,2,9
30,10.54,10.18,10.18,0.0,1.0,1.0,13525.0,0.0,1127.759152,1,9
20,10.325,10.275,10.25,0.00125,2.0,1.0,28823.0,1.0,1127.759152,1,9
21,10.279375,10.18,9.94,0.00848,1.8125,1.0,16171.4375,0.8125,1127.759152,5,9
22,10.325,10.255,10.21,0.00131,1.666666667,1.0,25184.83333,0.833333333,1127.759152,4,9
23,10.32818182,10.21727273,10.12,0.003081818,2.636363636,1.0,19649.90909,0.727272727,1127.759152,3,9
24,10.26,10.21,10.18,0.000466667,1.75,1.0,17583.5,1.0,1127.759152,2,9
25,10.226,10.165,10.01,0.007538889,1.8,1.0,14168.9,0.7,1127.759152,1,9
23,10.30666667,10.22333333,10.17,0.003033333,1.333333333,1.0,20245.0,1.0,1123.62037,4,9
24,10.37,10.2,10.2,0.0,1.0,1.0,16027.0,1.0,1123.62037,3,9
25,10.285,10.1775,10.11,0.002491667,1.0,1.0,13931.0,1.0,1123.62037,2,9
26,10.30666667,10.22666667,10.08,0.005666667,5.0,1.0,21725.83333,0.833333333,1123.62037,1,9
18,10.4,10.27,10.24,0.0018,1.0,1.0,27978.5,1.0,1131.117647,4,9
20,10.21,10.17666667,10.15,0.002133333,1.0,1.0,13748.0,1.0,1131.117647,2,9
21,10.28,10.28,10.28,0.0,1.0,1.0,29380.0,1.0,1131.117647,1,9
22,10.192,10.154,9.98,0.008537778,1.2,1.0,13104.0,1.0,1131.117647,4,2
23,10.231,10.206,10.08,0.004426667,1.1,1.0,18398.5,1.0,1131.117647,3,2
24,10.2825,10.2075,10.11,0.004507143,1.375,1.0,18686.75,1.0,1131.117647,2,2
25,10.28666667,10.18666667,10.15,0.003033333,1.333333333,1.0,15179.33333,1.0,1131.117647,1,2
19,10.39,10.23,10.22,0.0002,1.0,1.0,20495.0,0.5,1137.753126,4,9
21,10.322,10.204,10.1,0.00353,1.2,1.0,17684.4,0.8,1137.753126,2,9
22,10.22333333,10.15333333,10.03,0.014433333,1.333333333,1.0,13894.33333,1.0,1137.753126,1,9
23,10.16666667,10.16466667,10.05,0.003498095,2.866666667,1.0,12987.86667,0.933333333,1137.753126,4,9
26,10.37,10.29,10.29,0.0,1.0,1.0,31544.0,1.0,1137.753126,1,9
23,10.33,10.24,10.24,0.0,3.0,3.0,22081.0,1.0,1121.565217,1,9
23,10.31,10.21,10.21,0.0,1.0,1.0,17420.0,1.0,1140.91766,4,9
24,10.30777778,10.23666667,10.14,0.00195,1.444444444,1.0,22277.33333,0.777777778,1140.91766,3,9
25,10.3575,10.2525,10.18,0.003025,1.25,1.0,25256.5,0.75,1140.91766,2,9
26,10.26642857,10.21214286,10.06,0.006371978,1.285714286,1.0,20109.28571,0.857142857,1140.91766,1,9
27,10.45333333,10.24666667,10.23,0.000433333,4.0,3.0,23337.66667,0.666666667,1140.91766,4,9
28,10.25363636,10.18363636,9.98,0.008405455,3.818181818,1.0,16548.72727,0.909090909,1140.91766,3,9
31,10.29,10.255,10.21,0.00405,1.5,1.0,25648.0,1.0,1140.91766,5,9
32,10.15090909,10.16363636,10.07,0.004145455,1.727272727,1.0,13078.09091,1.0,1140.91766,4,9
33,10.2575,10.19375,10.05,0.007065,2.5,1.0,17733.5,0.875,1140.91766,3,9
34,10.34,10.17,10.17,0.0,2.0,2.0,12446.0,1.0,1140.91766,2,9
24,10.46666667,10.27333333,10.26,0.000533333,1.666666667,1.0,28352.0,0.333333333,1129.9002,2,9
25,10.28833333,10.23833333,10.14,0.003496667,3.833333333,1.0,23019.83333,0.833333333,1129.9002,1,9
26,10.354,10.234,10.15,0.00293,3.2,1.0,22073.6,0.8,1129.9002,4,9
27,10.505,10.3,10.3,0.0,6.5,6.0,33876.0,0.5,1129.9002,3,9
28,10.2325,10.21875,10.14,0.002726786,2.875,1.0,19709.0,1.0,1129.9002,2,9
29,10.33666667,10.28666667,10.28,3.33e-05,6.0,5.0,30822.66667,1.0,1129.9002,1,9
30,10.29285714,10.22428571,10.06,0.006761905,2.857142857,1.0,21813.71429,1.0,1129.9002,4,9
31,10.28333333,10.21555556,10.11,0.003352778,3.0,1.0,19453.66667,0.888888889,1129.9002,3,9
32,10.39666667,10.25333333,10.16,0.006533333,2.666666667,2.0,26379.33333,0.666666667,1129.9002,2,9
33,10.4175,10.2775,10.25,0.000491667,1.75,1.0,29160.5,0.75,1129.9002,1,9
21,10.45,10.28,10.28,0.0,3.0,3.0,29380.0,1.0,1144.561396,1,9
22,10.34571429,10.17857143,10.08,0.002614286,2.857142857,1.0,14173.57143,0.714285714,1144.561396,4,9
24,10.39,10.24,10.24,0.0,1.0,1.0,22081.0,1.0,1144.561396,2,9
25,10.25,10.24,10.24,0.0,1.0,1.0,22081.0,1.0,1144.561396,1,9
27,10.375,10.28,10.26,0.0008,1.5,1.0,29733.0,1.0,1144.561396,3,9
28,10.13,10.24,10.24,0.0,3.0,3.0,22081.0,1.0,1144.561396,2,9
29,10.4525,10.2225,10.15,0.005425,2.25,1.0,21039.0,0.5,1144.561396,1,9
28,10.475,10.285,10.28,5e-05,3.0,3.0,30462.0,0.5,1131.261803,2,9
29,10.33071429,10.24357143,10.13,0.002132418,2.5,1.0,23513.57143,0.928571429,1131.261803,1,9
30,10.535,10.17,10.15,0.0008,3.0,1.0,12542.0,0.0,1131.261803,5,9
31,10.42333333,10.28,10.26,0.0003,1.666666667,1.0,29559.33333,0.666666667,1131.261803,4,9
20,10.62,10.19,10.19,0.0,3.0,3.0,14702.0,0.0,1127.759152,3,9
21,10.398,10.22,10.14,0.00415,2.0,1.0,20270.2,0.8,1127.759152,2,9
19,10.25347826,10.20652174,10.07,0.003578261,1.043478261,1.0,18279.34783,1.0,1144.561396,1,9
20,10.223,10.195,10.1,0.003783333,1.8,1.0,16729.5,1.0,1144.561396,4,9
21,10.22,10.03,10.03,0.0,1.0,1.0,2845.0,1.0,1144.561396,3,9
22,10.31,10.13,10.13,0.0,1.0,1.0,8587.0,1.0,1144.561396,2,9
26,10.27909091,10.23,10.16,0.00192,2.090909091,1.0,21201.36364,0.909090909,1144.561396,2,9
27,10.29,10.265,10.23,0.00245,1.5,1.0,27178.0,1.0,1144.561396,1,9
28,10.44,10.24,10.24,0.0,2.0,2.0,22081.0,1.0,1144.561396,4,9
