Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
865,10.30,-0.1,Tyquendo TRACEY,10 JUN 1993,JAM,1f3,,Kingston (JAM),11 APR 2015,1105
865,10.30,+0.8,César RAMÍREZ,21 JAN 1994,MEX,1,,Monterrey (MEX),24 APR 2015,1105
865,10.30,+1.6,William BUCKLEY,,USA,2h1,,"Mobile, AL (USA)",09 MAY 2015,1105
865,10.30,+0.3,Calesio NEWMAN,20 AUG 1986,USA,1h1,,"Greensboro, NC (USA)",17 MAY 2015,1105
865,10.30,+0.6,Henricho BRUINTJIES,16 JUL 1993,RSA,2,,Dessau (GER),29 MAY 2015,1105
865,10.30,-2.4,Mosito LEHATA,08 APR 1989,LES,3,,Marseille (FRA),06 JUN 2015,1119
865,10.30,+1.4,Adam HARRIS,21 JUL 1987,GUY,6f1,,"Montverde, FL (USA)",06 JUN 2015,1105
865,10.30,+1.5,Ogho-Oghene EGWERO,26 NOV 1988,NGR,3,,"Stadion Juliska, Praha (CZE)",08 JUN 2015,1105
865,10.30,+1.2,Patrick DOMOGALA,14 MAR 1993,GER,1sf1,,Wetzlar (GER),13 JUN 2015,1105
865,10.30,+1.1,Roberto SKYERS,12 NOV 1991,CUB,1h3,,Turku (FIN),25 JUN 2015,1105
865,10.30,+0.9,Rae Monzavous EDWARDS,07 MAY 1981,NGR,1,,"Fort Worth, TX (USA)",25 JUN 2015,1105
865,10.30,-2.5,Kemar BAILEY-COLE,10 JAN 1992,JAM,2sf2,,Kingston (JAM),26 JUN 2015,1120
865,10.30,+2.0,Demek KEMP,26 APR 1996,USA,4,,"Eugene, OR (USA)",26 JUN 2015,1105
865,10.30,+0.7,Rondel SORRILLO,24 JAN 1986,TTO,2h3,,Port-of-Spain (TTO),27 JUN 2015,1105
865,10.30,+1.1,Michael LEBLANC,25 FEB 1987,CAN,4h1,,Edmonton (CAN),03 JUL 2015,1105
865,10.30,+1.4,Segun MAKINDE,06 JUL 1991,CAN,4h3,,Edmonton (CAN),03 JUL 2015,1105
865,10.30,+0.6,Kukyoung KIM,19 APR 1991,KOR,1h6,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1105
865,10.30,+1.7,Emre Zafer BARNES,07 NOV 1988,TUR,3f1,,Kortrijk (BEL),11 JUL 2015,1105
865,10.30,+1.7,Eric CRAY,06 NOV 1988,PHI,4f1,,Kortrijk (BEL),11 JUL 2015,1105
865,10.30,+0.8,Michael FRATER,06 OCT 1982,JAM,6f2,,Luzern (SUI),14 JUL 2015,1105
865,10.30,-0.1,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1h1,,"Pascual Guerrero Stadium, Cali (COL)",15 JUL 2015,1105
865,10.30,-1.2,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1sf2,,"Pascual Guerrero Stadium, Cali (COL)",15 JUL 2015,1112
865,10.30,+1.3,Terrel COTTON,19 JUL 1988,USA,1f2,,Lapinlahti (FIN),19 JUL 2015,1105
865,10.30,+0.4,Andrew FISHER,15 DEC 1991,JAM,4h3,,Bellinzona (SUI),21 JUL 2015,1105
865,10.30,-1.5,Aziz OUHADI,24 JUL 1984,MAR,2f1,,La Roche-sur-Yon (FRA),22 JUL 2015,1114
865,10.30,+1.4,Mario FORSYTHE,30 OCT 1985,JAM,3,,Dublin (IRL),24 JUL 2015,1105
865,10.30,+1.8,Samuel FRANCIS,27 MAR 1987,QAT,3h2,,Castres (FRA),29 JUL 2015,1105
865,10.30,-0.8,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,2,,Wakayama (JPN),30 JUL 2015,1109
865,10.30,-0.4,Gavin SMELLIE,26 JUN 1986,CAN,1h2,,"Atlanta, GA (USA)",01 AUG 2015,1107
865,10.30,0.0,Aleksandr SIDORCHUK,07 FEB 1993,RUS,1,,Irkutsk (RUS),15 AUG 2015,1105
865,10.30,+0.5,Yoshihide KIRYU,15 DEC 1995,JPN,1sf3,,Osaka (JPN),11 SEP 2015,1105
865,10.30,+1.9,Paulo André CAMILO,20 AUG 1998,BRA,1,,Maringa (BRA),14 NOV 2015,1105
