Average Net Result mean_pro,age_at_event mean_pro,Mark mean_pro,Mark min_pro,Mark var_pro,current_match_ranking min_pro,current_match_ranking mean_pro,Average Rank mean_pro,Years to Olympics_pro,Nat_pro,efficiency mean_¹éÒ»»¯,Year,age_at_event mean,Average Net Result mean,Mark mean,Mark min,Mark var,current_match_ranking mean,current_match_ranking min,Average Rank mean,efficiency mean,Athlete,Nat,Years to Olympics,Olympic Ranking,Finalist_weight
0.000224777,0.000225298,0.000225977,0.000226792,5.17E-05,0.000159821,0.000260393,0.000308078,0.000442556,0.000224849,0.000304295,2017,25,10.33666667,10.26333333,10.23,0.000933333,2.666666667,1,26492,1,17,1140.106017,5,9,0
0.000224632,0.000216286,0.000225794,0.000227235,2.77E-06,0.000159821,9.76E-05,0.000287006,0.000265534,0.000222414,0.000304295,2019,24,10.33,10.255,10.25,5.00E-05,1,1,24680,1,18,1127.759152,3,9,0
0.000223871,0.000225298,0.000225794,0.000226348,0.000224328,0.000159821,0.000195295,0.000298263,0.000177022,0.000222414,0.000304295,2020,25,10.295,10.255,10.21,0.00405,2,1,25648,1,18,1127.759152,2,9,0
0.000225284,0.00023431,0.000224363,0.000225683,1.66E-05,0.000159821,0.000260393,0.000172382,8.85E-05,0.000222414,0.000304295,2021,26,10.36,10.19,10.18,0.0003,2.666666667,1,14823.33333,1,18,1127.759152,1,9,0
0.000229361,0.000198262,0.000226289,0.000227678,1.38E-06,0.000159821,0.000325491,0.000336057,0.000177022,0.000222414,0.000152148,1999,22,10.5475,10.2775,10.27,2.50E-05,3.333333333,1,28898,0.5,19,1127.759152,2,9,0
0.000228198,0.000207274,0.000225684,0.000226126,9.69E-05,0.000159821,0.000219707,0.000283338,8.85E-05,0.000222414,0.000182577,2000,23,10.494,10.25,10.2,0.00175,2.25,1,24364.6,0.6,19,1127.759152,1,9,0
0.00023246,0.00023431,0.000225904,0.000227457,0,0.000159821,9.76E-05,0.000297588,0.000177022,0.000222414,0,2003,26,10.69,10.26,10.26,0,1,1,25590,0,19,1127.759152,2,9,0
0.000226915,0.000153203,0.000226014,0.000227013,6.92E-05,0.000159821,0.000146471,0.000311805,0.000354045,0.000225073,0.000152148,2018,17,10.435,10.265,10.24,0.00125,1.5,1,26812.5,0.5,20,1141.238585,4,9,0
0.000224523,0.000180239,0.000225849,0.00022524,0.000237714,0.000159821,0.00026853,0.000308711,8.85E-05,0.000225073,0.000228221,2021,20,10.325,10.2575,10.16,0.004291667,2.75,1,26546.5,0.75,20,1141.238585,1,9,0
0.000225067,0.000180239,0.000224583,0.000226126,0,0.000159821,9.76E-05,0.000186379,8.85E-05,0.000222733,0.000304295,2012,20,10.35,10.2,10.2,0,1,1,16027,1,21,1129.376263,1,9,0
0.000225284,0.000189251,0.000226564,0.000228122,0,0.000479463,0.000292942,0.000366828,0.000354045,0.000222733,0.000304295,2013,21,10.36,10.29,10.29,0,3,3,31544,1,21,1129.376263,4,9,0
0.000223545,0.000198262,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000265534,0.000222733,0.000304295,2014,22,10.28,10.28,10.28,0,1,1,29380,1,21,1129.376263,3,9,0
0.000226263,0.000225298,0.000226564,0.000228122,0,0.000159821,0.000244118,0.000366828,0.000442556,0.000222733,0.000304295,2017,25,10.405,10.29,10.29,0,2.5,1,31544,1,21,1129.376263,5,9,0
0.000224052,0.00023431,0.000226051,0.000227013,2.95E-05,0.000319642,0.000390589,0.000313369,0.000354045,0.000222733,0.000304295,2018,26,10.30333333,10.26666667,10.24,0.000533333,4,2,26947,1,21,1129.376263,4,9,0
0.000227096,0.000243322,0.000224399,0.000224575,0.000149368,0.000159821,0.000211569,0.000184604,0.000265534,0.000222733,0.000101432,2019,27,10.44333333,10.19166667,10.13,0.002696667,2.166666667,1,15874.33333,0.333333333,21,1129.376263,3,9,0
0.000228437,0.000252334,0.000225353,0.000225683,0.000335108,0.000479463,0.000341766,0.000262056,0.000177022,0.000222733,0,2020,28,10.505,10.235,10.18,0.00605,3.5,3,22534.5,0,21,1129.376263,2,9,0
0.000224414,0.000189251,0.000226124,0.000227678,0,0.000159821,9.76E-05,0.000319242,8.85E-05,0.000221863,0.000304295,2008,21,10.32,10.27,10.27,0,1,1,27452,1,22,1124.962329,1,9,0
0.000225719,0.000198262,0.000226564,0.000228122,0,0.000159821,9.76E-05,0.000366828,0.000354045,0.000221863,0.000304295,2009,22,10.38,10.29,10.29,0,1,1,31544,1,22,1124.962329,4,9,0
0.00022561,0.000225298,0.000225243,0.00022524,0.000542819,0.000159821,0.000146471,0.000263178,8.85E-05,0.000221863,0.000152148,2012,25,10.375,10.23,10.16,0.0098,1.5,1,22631,0.5,22,1124.962329,1,9,0
0.000225937,0.000243322,0.000224803,0.000225905,3.88E-05,0.000479463,0.000292942,0.000204711,0.000265534,0.000221863,0.000202863,2014,27,10.39,10.21,10.19,0.0007,3,3,17603.33333,0.666666667,22,1124.962329,3,9,0
0.000225012,0.000261346,0.000224197,0.000225018,8.63E-05,0.000159821,0.000146471,0.000166502,8.85E-05,0.000221863,0.000228221,2016,29,10.3475,10.1825,10.15,0.001558333,1.5,1,14317.75,0.75,22,1124.962329,1,9,0
0.000225447,0.000270358,0.000225684,0.000226792,2.58E-05,0.000159821,9.76E-05,0.000278258,0.000442556,0.000221863,0.000228221,2017,30,10.3675,10.25,10.23,0.000466667,1,1,23927.75,0.75,22,1124.962329,5,9,0
0.000225023,0.00027937,0.000225375,0.000223688,0.000408776,0.000159821,0.000136706,0.000276944,0.000354045,0.000221863,0.000243436,2018,31,10.348,10.236,10.09,0.00738,1.4,1,23814.8,0.8,22,1124.962329,4,9,0
0.000224088,0.000189251,0.000224142,0.00022524,4.43E-05,0.000159821,0.000292942,0.000159394,0.000354045,0.000220716,0.000304295,1993,21,10.305,10.18,10.16,0.0008,3,1,13706.5,1,23,1119.149123,4,9,0
0.000222167,0.000198262,0.000224619,0.000224353,0.000229129,0.000159821,0.000195295,0.00020549,0.000265534,0.000220716,0.000304295,1994,22,10.21666667,10.20166667,10.12,0.004136667,2,1,17670.33333,1,23,1119.149123,3,9,0
0.000225502,0.000207274,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,0.000177022,0.000220716,0.000304295,1995,23,10.37,10.28,10.28,0,1,1,29380,1,23,1119.149123,2,9,0
0.000223907,0.000225298,0.000226124,0.000227235,2.22E-05,0.000319642,0.000260393,0.000320831,0.000354045,0.000220716,0.000304295,1997,25,10.29666667,10.27,10.25,0.0004,2.666666667,2,27588.66667,1,23,1119.149123,4,9,0
0.000224414,0.00023431,0.000226491,0.000227678,1.29E-05,0.000639284,0.000488237,0.000360005,0.000265534,0.000220716,0.000304295,1998,26,10.32,10.28666667,10.27,0.000233333,5,4,30957.33333,1,23,1119.149123,3,9,0
0.000225502,0.000207274,0.000226454,0.000227678,2.49E-05,0.000159821,9.76E-05,0.000356594,8.85E-05,0.00022352,0.000304295,2012,23,10.37,10.285,10.27,0.00045,1,1,30664,1,24,1133.368421,1,9,0
0.000224414,0.000216286,0.000223592,0.000223688,0.000468043,0.000159821,9.76E-05,0.000143218,0.000354045,0.00022352,0.000304295,2013,24,10.32,10.155,10.09,0.00845,1,1,12315.5,1,24,1133.368421,4,9,0
0.000224632,0.000252334,0.000224363,0.000224575,0.000398806,0.000159821,9.76E-05,0.000188141,0.000442556,0.00022352,0.000304295,2017,28,10.33,10.19,10.13,0.0072,1,1,16178.5,1,24,1133.368421,5,9,0
0.000221442,0.000261346,0.000224106,0.000223688,0.000218051,0.000159821,0.000276667,0.000169223,0.000354045,0.00022352,0.000304295,2018,29,10.18333333,10.17833333,10.09,0.003936667,2.833333333,1,14551.66667,1,24,1133.368421,4,9,0
0.000220065,0.00027937,0.000226564,0.000228122,0,0.000159821,9.76E-05,0.000366828,0.000177022,0.00022352,0.000304295,2020,31,10.12,10.29,10.29,0,1,1,31544,1,24,1133.368421,2,9,0
0.000226371,0.000198262,0.000225904,0.000227457,0,0.000319642,0.000195295,0.000297588,8.85E-05,0.000221598,0.000304295,2012,22,10.41,10.26,10.26,0,2,2,25590,1,25,1123.62037,1,9,0
0.000225175,0.000207274,0.000224252,0.000224353,0.000468043,0.000159821,0.000146471,0.000183239,0.000354045,0.000221598,0.000304295,2013,23,10.355,10.185,10.12,0.00845,1.5,1,15757,1,25,1123.62037,4,9,0
0.000224958,0.000216286,0.000226124,0.000227457,1.11E-05,0.000159821,9.76E-05,0.000319625,0.000265534,0.000221598,0.000304295,2014,24,10.345,10.27,10.26,0.0002,1,1,27485,1,25,1123.62037,3,9,0
0.000223001,0.000225298,0.000224528,0.000225461,5.31E-05,0.000159821,0.000195295,0.000186295,0.000177022,0.000221598,0.000304295,2015,25,10.255,10.1975,10.17,0.000958333,2,1,16019.75,1,25,1123.62037,2,9,0
0.000225393,0.00023431,0.000225023,0.000224796,0.000708988,0.000159821,0.000146471,0.000252043,8.85E-05,0.000221598,0.000152148,2016,26,10.365,10.22,10.14,0.0128,1.5,1,21673.5,0.5,25,1123.62037,1,9,0
0.000223418,0.000243322,0.000224785,0.000223466,0.000256261,0.000159821,0.000284805,0.000220961,0.000442556,0.000221598,0.000278937,2017,27,10.27416667,10.20916667,10.08,0.004626515,2.916666667,1,19000.75,0.916666667,25,1123.62037,5,9,0
0.000224269,0.000252334,0.000225133,0.000224796,0.000252023,0.000159821,0.00017902,0.000247327,0.000354045,0.000221598,0.000253579,2018,28,10.31333333,10.225,10.14,0.00455,1.833333333,1,21268,0.833333333,25,1123.62037,4,9,0
0.000222022,0.000261346,0.000223996,0.000223466,0.000450503,0.000159821,0.000162746,0.000171572,0.000265534,0.000221598,0.000304295,2019,29,10.21,10.17333333,10.08,0.008133333,1.666666667,1,14753.66667,1,25,1123.62037,3,9,0
0.00022735,0.000198262,0.000226344,0.000227457,4.43E-05,0.000159821,9.76E-05,0.000345768,0.000177022,0.000221863,0.000152148,1999,22,10.455,10.28,10.26,0.0008,1,1,29733,0.5,26,1124.962329,2,9,0
0.000226589,0.000207274,0.000226454,0.0002279,2.77E-06,0.000159821,0.000146471,0.000354245,8.85E-05,0.000221863,0.000152148,2000,23,10.42,10.285,10.28,5.00E-05,1.5,1,30462,0.5,26,1124.962329,1,9,0
0.000226154,0.000216286,0.000226344,0.0002279,0,0.000319642,0.000195295,0.000341662,0.000354045,0.000221863,0.000304295,2001,24,10.4,10.28,10.28,0,2,2,29380,1,26,1124.962329,4,9,0
0.000228546,0.000225298,0.000226564,0.0002279,1.11E-05,0.000159821,0.000244118,0.000367805,0.000265534,0.000221863,0.000152148,2002,25,10.51,10.29,10.28,0.0002,2.5,1,31628,0.5,26,1124.962329,3,9,0
0.000224777,0.00023431,0.000224803,0.000224796,0.000204942,0.000159821,9.76E-05,0.000214448,0.000177022,0.000221863,0.000202863,2003,26,10.33666667,10.21,10.14,0.0037,1,1,18440.66667,0.666666667,26,1124.962329,2,9,0
0.000224233,0.000243322,0.000225537,0.000225683,8.35E-05,0.000159821,0.000260393,0.000269145,8.85E-05,0.000221863,0.000253579,2004,27,10.31166667,10.24333333,10.18,0.001506667,2.666666667,1,23144.16667,0.833333333,26,1124.962329,1,9,0
0.000226371,0.000252334,0.000226344,0.0002279,0,0.000319642,0.000195295,0.000341662,0.000354045,0.000221863,0.000304295,2005,28,10.41,10.28,10.28,0,2,2,29380,1,26,1124.962329,4,9,0
0.000222349,0.000288382,0.000226564,0.0002279,1.11E-05,0.000159821,0.000195295,0.000367805,0.000354045,0.000221863,0.000152148,2009,32,10.225,10.29,10.28,0.0002,2,1,31628,0.5,26,1124.962329,4,9,0
0.000226698,0.000297394,0.000226234,0.000227457,2.49E-05,0.000159821,9.76E-05,0.000332208,0.000265534,0.000221863,0.000304295,2010,33,10.425,10.275,10.26,0.00045,1,1,28567,1,26,1124.962329,3,9,0
0.000227676,0.000315418,0.000226344,0.0002279,0,0.000159821,9.76E-05,0.000341662,8.85E-05,0.000221863,0.000304295,2012,35,10.47,10.28,10.28,0,1,1,29380,1,26,1124.962329,1,9,0
0.000227169,0.00032443,0.000226197,0.000227235,2.40E-05,0.000159821,9.76E-05,0.000328305,0.000354045,0.000221863,0.000202863,2013,36,10.44666667,10.27333333,10.25,0.000433333,1,1,28231.33333,0.666666667,26,1124.962329,4,9,0
0.000227148,0.000333441,0.000225935,0.000226126,6.54E-05,0.000159821,0.000237144,0.000305587,0.000265534,0.000221863,0.000173883,2014,37,10.44571429,10.26142857,10.2,0.001180952,2.428571429,1,26277.85714,0.571428571,26,1124.962329,3,9,0
0.000230612,0.000342453,0.000225243,0.000226126,9.97E-05,0.000159821,0.000195295,0.000241984,0.000177022,0.000221863,0,2015,38,10.605,10.23,10.2,0.0018,2,1,20808.5,0,26,1124.962329,2,9,0
0.000228184,0.000351465,0.000225684,0.00022657,4.99E-05,0.000159821,0.000195295,0.000279327,8.85E-05,0.000221863,0.000101432,2016,39,10.49333333,10.25,10.22,0.0009,2,1,24019.66667,0.333333333,26,1124.962329,1,9,0
0.000232678,0.000360477,0.000225243,0.000226126,9.97E-05,0.000319642,0.000341766,0.000241984,0.000442556,0.000221863,0,2017,40,10.7,10.23,10.2,0.0018,3.5,2,20808.5,0,26,1124.962329,5,9,0
0.000224197,0.000171227,0.000226124,0.000227678,0,0.000159821,9.76E-05,0.000319242,8.85E-05,0.000221593,0.000304295,2021,19,10.31,10.27,10.27,0,1,1,27452,1,27,1123.596154,1,9,0
0.000227894,0.00023431,0.000223922,0.000223244,0.000686832,0.000159821,0.000130196,0.000180375,0.000265534,0.000224385,0.000202863,1978,26,10.48,10.17,10.07,0.0124,1.333333333,1,15510.66667,0.666666667,28,1137.753126,3,1,1
0.000222892,0.000243322,0.00022528,0.000225905,6.07E-05,0.000159821,0.000195295,0.000245083,0.000177022,0.000224385,0.000304295,1979,27,10.25,10.23166667,10.19,0.001096667,2,1,21075,1,28,1137.753126,2,1,1
0.000224371,0.000252334,0.000225089,0.000222801,0.000390251,0.000159821,0.000117177,0.000254082,8.85E-05,0.000224385,0.000273866,1980,28,10.318,10.223,10.05,0.007045556,1.2,1,21848.8,0.9,28,1137.753126,1,1,1
0.00022282,0.000261346,0.00022473,0.000225461,9.05E-05,0.000159821,9.76E-05,0.000202513,0.000354045,0.000224385,0.000304295,1981,29,10.24666667,10.20666667,10.17,0.001633333,1,1,17414.33333,1,28,1137.753126,4,9,0
0.000230721,0.000270358,0.00022062,0.000222136,0,0.000159821,9.76E-05,2.94E-05,0.000265534,0.000224385,0,1982,30,10.61,10.02,10.02,0,1,1,2531,0,28,1137.753126,3,9,0
0.000221515,0.00027937,0.00022495,0.000225018,0.000206788,0.000479463,0.000390589,0.000226046,0.000177022,0.000224385,0.000202863,1983,31,10.18666667,10.21666667,10.15,0.003733333,4,3,19438,0.666666667,28,1137.753126,2,9,0
0.000223907,0.000288382,0.000225243,0.000225683,0.00021602,0.000159821,9.76E-05,0.00025127,8.85E-05,0.000224385,0.000304295,1984,32,10.29666667,10.23,10.18,0.0039,1,1,21607,1,28,1137.753126,1,9,0
0.000224777,0.000306406,0.000225757,0.00022657,6.83E-05,0.000479463,0.00035804,0.000287715,0.000265534,0.000224385,0.000304295,1986,34,10.33666667,10.25333333,10.22,0.001233333,3.666666667,3,24741,1,28,1137.753126,3,9,0
0.000226154,0.000315418,0.000226344,0.0002279,0,0.000479463,0.000292942,0.000341662,0.000177022,0.000224385,0.000304295,1987,35,10.4,10.28,10.28,0,3,3,29380,1,28,1137.753126,2,9,0
0.000225719,0.000162215,0.000226014,0.000227235,2.49E-05,0.000159821,9.76E-05,0.000309043,0.000177022,0.000224666,0.000152148,2007,18,10.38,10.265,10.25,0.00045,1,1,26575,0.5,29,1139.179104,2,9,0
0.000224601,0.000180239,0.000223671,0.000221028,0.000457482,0.000159821,0.00017437,0.000159215,0.000354045,0.000224666,0.000152148,2009,20,10.32857143,10.15857143,9.97,0.008259341,1.785714286,1,13691.14286,0.5,29,1139.179104,4,9,0
0.000224741,0.000189251,0.000223702,0.000223466,0.000708988,0.000159821,0.000244118,0.000158313,0.000265534,0.000224666,0.000152148,2010,21,10.335,10.16,10.08,0.0128,2.5,1,13613.5,0.5,29,1139.179104,3,9,0
0.000223327,0.000216286,0.000224032,0.000224575,0.000224328,0.000159821,0.000244118,0.000159877,0.000354045,0.000224666,0.000304295,2013,24,10.27,10.175,10.13,0.00405,2.5,1,13748,1,29,1139.179104,4,9,0
0.000223037,0.000225298,0.000224546,0.000222136,0.00049943,0.000159821,0.000390589,0.000214894,0.000265534,0.000224666,0.000304295,2014,25,10.25666667,10.19833333,10.02,0.009016667,4,1,18479,1,29,1139.179104,3,9,0
0.00022311,0.00023431,0.000226564,0.000228122,0,0.000159821,9.76E-05,0.000366828,0.000177022,0.000224666,0.000304295,2015,26,10.26,10.29,10.29,0,1,1,31544,1,29,1139.179104,2,9,0
0.000222892,0.000243322,0.000224142,0.000225683,0,0.000159821,9.76E-05,0.000157283,8.85E-05,0.000224666,0.000304295,2016,27,10.25,10.18,10.18,0,1,1,13525,1,29,1139.179104,1,9,0
0.000228546,0.000252334,0.000220179,0.000221693,0,0.000159821,9.76E-05,2.27E-05,0.000442556,0.000224666,0,2017,28,10.51,10,10,0,1,1,1954,0,29,1139.179104,5,9,0
0.000220811,0.000261346,0.00022235,0.000221914,0.000346054,0.000159821,0.000181345,8.97E-05,0.000354045,0.000224666,0.000260824,2018,29,10.15428571,10.09857143,10.01,0.006247619,1.857142857,1,7717.142857,0.857142857,29,1139.179104,4,9,0
0.000225175,0.000270358,0.000224363,0.000223688,0.001107794,0.000159821,0.000341766,0.000216685,0.000265534,0.000224666,0.000152148,2019,30,10.355,10.19,10.09,0.02,3.5,1,18633,0.5,29,1139.179104,3,9,0
0.000230068,0.00027937,0.000224142,0.000225683,0,0.000479463,0.000292942,0.000157283,0.000177022,0.000224666,0,2020,31,10.58,10.18,10.18,0,3,3,13525,0,29,1139.179104,2,9,0
0.000222109,0.000288382,0.00022401,0.000223688,0.0001706,0.000159821,0.000156236,0.000159879,8.85E-05,0.000224666,0.000304295,2021,32,10.214,10.174,10.09,0.00308,1.6,1,13748.2,1,29,1139.179104,1,9,0
0.00022311,0.000180239,0.000223041,0.000224575,0,0.000159821,9.76E-05,9.99E-05,0.000265534,0.000225728,0.000304295,1994,20,10.26,10.13,10.13,0,1,1,8587,1,30,1144.561396,3,9,0
0.000224387,0.000198262,0.000224115,0.000222136,0.000549841,0.000159821,0.000334791,0.000191633,8.85E-05,0.000225728,0.000190185,1996,22,10.31875,10.17875,10.02,0.009926786,3.428571429,1,16478.75,0.625,30,1144.561396,1,9,0
0.000224958,0.000207274,0.000225023,0.000224796,0.000708988,0.000159821,9.76E-05,0.000252043,0.000354045,0.000225728,0.000152148,1997,23,10.345,10.22,10.14,0.0128,1,1,21673.5,0.5,30,1144.561396,4,9,0
0.000225545,0.000189251,0.00022401,0.000223244,0.000522325,0.000159821,0.000195295,0.000180976,0.000354045,0.000224437,0.000182577,2018,21,10.372,10.174,10.07,0.00943,2,1,15562.4,0.6,31,1138.013621,4,9,0
0.000225191,0.000198262,0.000225023,0.000224131,0.000208634,0.000159821,0.000195295,0.000234775,0.000265534,0.000224437,0.000173883,2019,22,10.35571429,10.22,10.11,0.003766667,2,1,20188.57143,0.571428571,31,1138.013621,3,9,0
0.000225067,0.000207274,0.00022539,0.000225905,9.60E-05,0.000159821,0.000130196,0.000255545,0.000177022,0.000224437,0.000304295,2020,23,10.35,10.23666667,10.19,0.001733333,1.333333333,1,21974.66667,1,31,1138.013621,2,9,0
0.000228329,0.000216286,0.000225647,0.000226126,7.18E-05,0.000159821,0.000195295,0.000278972,8.85E-05,0.000224437,0.000202863,2021,24,10.5,10.24833333,10.2,0.001296667,2,1,23989.16667,0.666666667,31,1138.013621,1,9,0
0.000230938,0.00023431,0.000224216,0.000224575,0.000317567,0.000159821,0.000162746,0.000179945,0.000177022,0.000225073,0,2003,26,10.62,10.18333333,10.13,0.005733333,1.666666667,1,15473.66667,0,32,1141.238585,2,9,0
0.000223762,0.000243322,0.000226234,0.000227235,6.92E-05,0.000319642,0.000292942,0.000335185,8.85E-05,0.000225073,0.000304295,2004,27,10.29,10.275,10.25,0.00125,3,2,28823,1,32,1141.238585,1,9,0
0.000227937,0.000252334,0.000225552,0.000226348,7.92E-05,0.000159821,0.000170883,0.000270172,0.000354045,0.000225073,6.09E-05,2005,28,10.482,10.244,10.21,0.00143,1.75,1,23232.4,0.2,32,1141.238585,4,9,0
0.000222131,0.000261346,0.000225353,0.000225683,0.000335108,0.000159821,0.000146471,0.000262056,0.000265534,0.000225073,0.000152148,2006,29,10.215,10.235,10.18,0.00605,1.5,1,22534.5,0.5,32,1141.238585,3,9,0
0.000228111,0.000270358,0.000226124,0.000227457,1.11E-05,0.000319642,0.000292942,0.000319625,0.000177022,0.000225073,0.000152148,2007,30,10.49,10.27,10.26,0.0002,3,2,27485,0.5,32,1141.238585,2,9,0
0.000227133,0.000189251,0.000223372,0.000222801,0.000315721,0.000159821,0.000146471,0.000131417,8.85E-05,0.000225728,0.000152148,2012,21,10.445,10.145,10.05,0.0057,1.5,1,11300.75,0.5,33,1144.561396,1,9,0
0.000225343,0.000198262,0.000224423,0.000223244,0.000382289,0.000159821,0.000204172,0.000203725,0.000354045,0.000225728,0.000193642,2013,22,10.36272727,10.19272727,10.07,0.006901818,2.090909091,1,17518.54545,0.636363636,33,1144.561396,4,9,0
0.000223798,0.000216286,0.000222968,0.000222579,0.000134412,0.000159821,0.000227844,0.000103249,0.000177022,0.000225728,0.000202863,2015,24,10.29166667,10.12666667,10.04,0.002426667,2.333333333,1,8878.5,0.666666667,33,1144.561396,2,9,0
0.000221153,0.000225298,0.000220531,0.000219476,0.000644182,0.000159821,0.000292942,4.76E-05,8.85E-05,0.000225728,0.000182577,2016,25,10.17,10.016,9.9,0.01163,3,1,4096.8,0.6,33,1144.561396,1,9,0
0.000222675,0.00023431,0.000225243,0.000226792,0,0.000799105,0.000488237,0.000238164,0.000442556,0.000225728,0.000304295,2017,26,10.24,10.23,10.23,0,5,5,20480,1,33,1144.561396,5,9,0
0.000222294,0.000243322,0.000223647,0.000223244,0.000197095,0.000159821,0.000317354,0.000138912,0.000354045,0.000225728,0.000304295,2018,27,10.2225,10.1575,10.07,0.003558333,3.25,1,11945.25,1,33,1144.561396,4,9,0
0.000223296,0.000252334,0.000224677,0.00022391,0.000372693,0.000159821,0.000320841,0.000220431,0.000265534,0.000225728,0.000260824,2019,28,10.26857143,10.20428571,10.1,0.006728571,3.285714286,1,18955.14286,0.857142857,33,1144.561396,3,9,0
0.000224414,0.000270358,0.000223335,0.000223688,0.000206788,0.000159821,0.000325491,0.000122993,8.85E-05,0.000225728,0.000202863,2021,30,10.32,10.14333333,10.09,0.003733333,3.333333333,1,10576.33333,0.666666667,33,1144.561396,1,9,0
0.00022947,0.000189251,0.000225353,0.000225683,8.31E-05,0.000159821,0.000317354,0.000252433,8.85E-05,0.000225728,7.61E-05,2021,21,10.5525,10.235,10.18,0.0015,3.25,1,21707,0.25,34,1144.561396,1,9,0
