Competitor,Rank,Mark,WIND,Nat,Pos,Venue,Date,Results Score,Net Result,AGE,AGE_AT_EVENT,current_match_ranking,match_year
40,2845,10.03,0.2,1146.0332541567695,1,314,11-Apr-92,1196,10.05,54,22,1.0,1992
40,27452,10.27,0.3,1146.0332541567695,4,404,27-Jun-97,1115,10.3,54,27,4.0,1997
40,2845,10.03,0.5,1146.0332541567695,3,249,13-Aug-94,1196,10.08,54,24,3.0,1994
40,17420,10.21,3.2,1146.0332541567695,3,156,2-Jul-90,1116,10.53,54,20,3.0,1990
40,23770,10.25,0.1,1146.0332541567695,3h2,506,1-Jun-89,1122,10.26,54,19,3.0,1989
40,23770,10.25,NWI,1146.0332541567695,1,352,25-Mar-89,1092,#VALUE!,54,19,1.0,1989
40,17420,10.21,0.3,1146.0332541567695,2,296,4-Jul-90,1135,10.24,54,20,2.0,1990
40,5146,10.08,2.1,1146.0332541567695,2sf1,2,31-May-91,1167,10.29,54,21,2.0,1991
40,16027,10.2,1,1146.0332541567695,7,184,6-Aug-95,1138,10.3,54,25,7.0,1995
40,22081,10.24,0.5,1146.0332541567695,5,250,4-Sep-92,1125,10.29,54,23,5.0,1992
40,11386,10.16,-0.2,1146.0332541567695,1,291,1-Jun-94,1153,10.14,54,24,1.0,1994
40,12446,10.17,-0.5,1146.0332541567695,1,314,14-Apr-90,1151,10.12,54,20,1.0,1990
40,7744,10.12,-0.2,1146.0332541567695,2f2,41,12-Jul-90,1166,10.1,54,20,2.0,1990
40,22081,10.24,-1.7,1146.0332541567695,2h1,164,17-Aug-94,1135,10.07,54,24,2.0,1994
40,1277,9.97,1.2,1146.0332541567695,1,8,4-Apr-92,1217,10.09,54,22,1.0,1992
40,14702,10.19,0,1146.0332541567695,3f1,191,10-Jul-91,1142,10.19,54,21,3.0,1991
40,13525,10.18,0.7,1146.0332541567695,7,183,28-Jun-96,1145,10.25,54,26,7.0,1996
40,3690,10.05,3.2,1146.0332541567695,1,516,20-May-89,1170,10.37,54,19,1.0,1989
40,7744,10.12,2.1,1146.0332541567695,1,186,1-May-98,1153,10.33,54,28,1.0,1998
40,17420,10.21,0.7,1146.0332541567695,h,186,1-May-98,1135,10.28,54,28,,1998
40,8587,10.13,1.8,1146.0332541567695,1,2,26-May-96,1162,10.31,54,26,1.0,1996
40,6354,10.1,0.4,1146.0332541567695,3,283,5-Jun-96,1172,10.14,54,26,3.0,1996
40,20480,10.23,-0.8,1146.0332541567695,1qf3,184,5-Aug-95,1132,10.15,54,25,1.0,1995
40,13525,10.18,2.4,1146.0332541567695,8,36,19-Apr-97,1131,10.42,54,27,8.0,1997
40,33876,10.3,0.2,1146.0332541567695,2qf4,197,23-Sep-88,1105,10.32,54,19,2.0,1988
40,4132,10.06,0.6,1146.0332541567695,1f1,41,8-Jul-92,1186,10.12,54,22,1.0,1992
40,3690,10.05,2.1,1146.0332541567695,5,160,18-May-96,1177,10.26,54,26,5.0,1996
40,8587,10.13,1.8,1146.0332541567695,2sf2,249,1-Jun-90,1162,10.31,54,20,2.0,1990
40,14702,10.19,-0.8,1146.0332541567695,3,152,21-Jul-95,1146,10.11,54,25,3.0,1995
40,968,9.95,1.9,1146.0332541567695,1f1,314,16-Apr-94,1224,10.14,54,24,1.0,1994
40,9471,10.14,1.6,1146.0332541567695,3,417,21-May-94,1159,10.3,54,24,3.0,1994
40,33876,10.3,-0.8,1146.0332541567695,2h9,184,5-Aug-95,1109,10.22,54,25,2.0,1995
40,7017,10.11,0.4,1146.0332541567695,1qf2,200,22-Aug-94,1169,10.15,54,25,1.0,1994
40,7017,10.11,1.9,1146.0332541567695,6,200,23-Aug-94,1169,10.3,54,25,6.0,1994
40,13525,10.18,-0.4,1146.0332541567695,1,255,15-Jun-97,1147,10.14,54,27,1.0,1997
40,29380,10.28,-0.1,1146.0332541567695,4,223,18-Jul-94,1112,10.27,54,24,4.0,1994
40,3690,10.05,0.8,1146.0332541567695,2h2,164,16-Aug-95,1189,10.13,54,25,2.0,1995
40,14702,10.19,0.7,1146.0332541567695,1,239,27-May-98,1142,10.26,54,28,1.0,1998
40,7017,10.11,-0.4,1146.0332541567695,2,194,25-Aug-95,1171,10.07,54,26,2.0,1995
40,29380,10.28,-1.2,1146.0332541567695,3sf2,293,1-Aug-92,1119,10.16,54,22,3.0,1992
40,9471,10.14,1.2,1146.0332541567695,7f3,41,6-Jul-94,1159,10.26,54,24,7.0,1994
40,3690,10.05,1.8,1146.0332541567695,1,15,20-Apr-96,1189,10.23,54,26,1.0,1996
40,10382,10.15,-0.2,1146.0332541567695,2,410,1-Jun-93,1156,10.13,54,23,2.0,1993
40,10382,10.15,0.2,1146.0332541567695,1,283,17-Jul-91,1155,10.17,54,21,1.0,1991
40,10382,10.15,-4.5,1146.0332541567695,,504,18-May-91,1182,9.7,54,21,,1991
40,10382,10.15,1.2,1146.0332541567695,3,159,15-Jul-94,1155,10.27,54,24,3.0,1994
40,13525,10.18,0,1146.0332541567695,3,66,2-Aug-94,1145,10.18,54,24,3.0,1994
40,12446,10.17,0.7,1146.0332541567695,1,422,16-Jul-90,1148,10.24,54,20,1.0,1990
40,7744,10.12,1.3,1146.0332541567695,3f1,237,13-Aug-92,1165,10.25,54,22,3.0,1992
40,7744,10.12,0.6,1146.0332541567695,3,517,3-Jun-94,1165,10.18,54,24,3.0,1994
40,7744,10.12,0.5,1146.0332541567695,6,293,1-Aug-92,1165,10.17,54,22,6.0,1992
40,7744,10.12,-0.7,1146.0332541567695,2f1,164,19-Aug-92,1169,10.05,54,23,2.0,1992
40,1954,10.0,4.4,1146.0332541567695,3,321,25-Aug-92,1180,10.44,54,23,3.0,1992
40,18909,10.22,0,1146.0332541567695,5,19,1-Sep-95,1132,10.22,54,26,5.0,1995
40,13525,10.18,0.4,1146.0332541567695,2,291,29-May-93,1145,10.22,54,23,2.0,1993
40,5722,10.09,3,1146.0332541567695,2h3,2,31-May-91,1158,10.39,54,21,2.0,1991
40,8587,10.13,,1146.0332541567695,1,631,28-Jan-95,1167,10.13,54,25,1.0,1995
40,1954,10.0,4.1,1146.0332541567695,2qf4,67,24-Aug-91,1182,10.41,54,22,2.0,1991
40,607,9.92,2.8,1146.0332541567695,1f1,290,29-Jul-95,1218,10.2,54,25,1.0,1995
40,31544,10.29,1.2,1146.0332541567695,6,152,1-Jul-89,1108,10.41,54,19,6.0,1989
40,7744,10.12,0.2,1146.0332541567695,2,205,18-Aug-95,1165,10.14,54,25,2.0,1995
40,7744,10.12,0.2,1146.0332541567695,1,194,28-Aug-92,1165,10.14,54,23,1.0,1992
40,29380,10.28,1.5,1146.0332541567695,3,152,14-Jul-90,1112,10.43,54,20,3.0,1990
40,8587,10.13,-1,1146.0332541567695,4,164,16-Aug-95,1168,10.03,54,25,4.0,1995
40,5722,10.09,1.7,1146.0332541567695,1h2,1,22-Jul-94,1176,10.26,54,24,1.0,1994
40,20480,10.23,1.5,1146.0332541567695,7,272,2-Jul-93,1128,10.38,54,23,7.0,1993
40,3690,10.05,1.8,1146.0332541567695,2sf1,200,23-Aug-94,1189,10.23,54,25,2.0,1994
41,13525,10.18,0.6,1169.7773359840953,2,168,26-Mar-22,1145,10.24,34,32,2.0,2022
41,23770,10.25,0.4,1169.7773359840953,6,85,21-Jun-19,1122,10.29,34,29,6.0,2019
41,23770,10.25,0.4,1169.7773359840953,2f8,85,10-May-14,1122,10.29,34,24,2.0,2014
41,31544,10.29,1.5,1169.7773359840953,4f8,632,19-Mar-22,1108,10.44,34,32,4.0,2022
41,9471,10.14,-0.5,1169.7773359840953,3sf2,85,21-Jun-13,1162,10.09,34,23,3.0,2013
41,8587,10.13,1.5,1169.7773359840953,4h1,144,31-May-23,1162,10.28,34,33,4.0,2023
41,12446,10.17,0.8,1169.7773359840953,4sf1,168,24-Jun-22,1148,10.25,34,32,4.0,2022
41,23770,10.25,0.2,1169.7773359840953,2f2,85,13-Jun-15,1122,10.27,34,25,2.0,2015
41,25590,10.26,-0.3,1169.7773359840953,4sf1,85,27-Jun-14,1119,10.23,34,24,4.0,2014
41,13525,10.18,1.3,1169.7773359840953,2h1,633,9-Jul-22,1145,10.31,34,32,2.0,2022
41,18909,10.22,1.9,1169.7773359840953,2,558,4-Jul-22,1132,10.41,34,32,2.0,2022
41,20480,10.23,NWI,1169.7773359840953,1,634,10-Feb-18,1098,#VALUE!,34,28,1.0,2018
41,8587,10.13,0.9,1169.7773359840953,1h5,168,22-Apr-23,1162,10.22,34,33,1.0,2023
41,16027,10.2,-1.2,1169.7773359840953,6,85,21-Jun-13,1145,10.08,34,23,6.0,2013
41,9471,10.14,0.6,1169.7773359840953,2f11,85,7-Jun-14,1159,10.2,34,24,2.0,2014
41,33876,10.3,2.1,1169.7773359840953,4h1,32,5-Jun-21,1093,10.51,34,31,4.0,2021
41,8587,10.13,1.9,1169.7773359840953,2f5,632,8-May-21,1162,10.32,34,31,2.0,2021
41,13525,10.18,1.4,1169.7773359840953,1h1,168,23-Apr-22,1145,10.32,34,32,1.0,2022
41,29380,10.28,-0.5,1169.7773359840953,4,382,15-Jul-11,1115,10.23,34,21,4.0,2011
41,33876,10.3,0.4,1169.7773359840953,2f3,168,22-May-21,1105,10.34,34,31,2.0,2021
41,16027,10.2,0.7,1169.7773359840953,4,382,25-Jul-10,1138,10.27,34,20,4.0,2010
41,16027,10.2,0.9,1169.7773359840953,4sf2,219,7-Oct-10,1138,10.29,34,21,4.0,2010
41,23770,10.25,1.8,1169.7773359840953,2,85,26-Jan-10,1122,10.43,34,20,2.0,2010
41,18909,10.22,0.6,1169.7773359840953,4sf2,85,21-Jun-19,1132,10.28,34,29,4.0,2019
41,18909,10.22,-0.4,1169.7773359840953,1f7,168,11-Jun-22,1134,10.18,34,32,1.0,2022
41,12446,10.17,0.7,1169.7773359840953,1f1,168,29-May-21,1148,10.24,34,31,1.0,2021
41,23770,10.25,0.1,1169.7773359840953,3f,635,16-Jun-23,1122,10.26,34,33,3.0,2023
41,29380,10.28,0.1,1169.7773359840953,1,636,7-Jun-23,1112,10.29,34,33,1.0,2023
41,27452,10.27,0.8,1169.7773359840953,4h2,85,25-Jun-15,1115,10.35,34,25,4.0,2015
41,16027,10.2,0.9,1169.7773359840953,2f1,85,12-Mar-11,1138,10.29,34,21,2.0,2011
41,29380,10.28,2,1169.7773359840953,4,168,19-May-18,1112,10.48,34,28,4.0,2018
41,11386,10.16,2.2,1169.7773359840953,2h2,7,4-Jun-11,1139,10.38,34,21,2.0,2011
41,27452,10.27,1.6,1169.7773359840953,4f1,85,30-May-15,1115,10.43,34,25,4.0,2015
41,13525,10.18,1.2,1169.7773359840953,4sf1,168,25-Jun-21,1145,10.3,34,31,4.0,2021
41,25590,10.26,0.8,1169.7773359840953,3h2,85,28-Jun-12,1118,10.34,34,22,3.0,2012
41,20480,10.23,0.6,1169.7773359840953,7,168,25-Jun-21,1128,10.29,34,31,7.0,2021
41,31544,10.29,-0.3,1169.7773359840953,1f2,637,28-May-24,1109,10.26,34,34,1.0,2024
41,23770,10.25,2.1,1169.7773359840953,4,168,24-Feb-24,1110,10.46,34,34,4.0,2024
41,25590,10.26,0.8,1169.7773359840953,3f1,85,25-May-13,1118,10.34,34,23,3.0,2013
41,18909,10.22,0.1,1169.7773359840953,1,85,12-Apr-19,1132,10.23,34,29,1.0,2019
41,11386,10.16,3.5,1169.7773359840953,1,638,23-May-23,1131,10.51,34,33,1.0,2023
41,23770,10.25,0.8,1169.7773359840953,1f5,173,15-May-10,1122,10.33,34,20,1.0,2010
41,10382,10.15,1.2,1169.7773359840953,1f2,633,9-Jul-22,1155,10.27,34,32,1.0,2022
41,16027,10.2,1.5,1169.7773359840953,2f10,85,17-May-14,1138,10.35,34,24,2.0,2014
41,7744,10.12,2.2,1169.7773359840953,6,168,7-May-11,1152,10.34,34,21,6.0,2011
41,33876,10.3,0.5,1169.7773359840953,4f2,246,26-May-12,1105,10.35,34,22,4.0,2012
41,17420,10.21,0,1169.7773359840953,1f2,168,7-May-22,1135,10.21,34,32,1.0,2022
41,9471,10.14,2.5,1169.7773359840953,1,635,30-Jul-22,1144,10.39,34,32,1.0,2022
41,22081,10.24,0.4,1169.7773359840953,1f7,85,8-May-10,1125,10.28,34,20,1.0,2010
41,7744,10.12,1.5,1169.7773359840953,3f1,7,19-May-12,1165,10.27,34,22,3.0,2012
41,7744,10.12,1,1169.7773359840953,2h3,85,20-Jun-13,1165,10.22,34,23,2.0,2013
41,14702,10.19,1.4,1169.7773359840953,2f1,85,18-May-13,1142,10.33,34,23,2.0,2013
41,18909,10.22,1.2,1169.7773359840953,2f15,168,4-May-24,1132,10.34,34,34,2.0,2024
41,18909,10.22,0.8,1169.7773359840953,7,144,31-May-23,1132,10.3,34,33,7.0,2023
41,13525,10.18,1.4,1169.7773359840953,1,135,27-May-23,1145,10.32,34,33,1.0,2023
41,29380,10.28,-0.5,1169.7773359840953,2h3,72,8-Apr-18,1115,10.23,34,28,2.0,2018
41,22081,10.24,-0.6,1169.7773359840953,3,85,7-Apr-17,1128,10.18,34,27,3.0,2017
41,29380,10.28,-0.1,1169.7773359840953,1,639,14-Aug-22,1112,10.27,34,32,1.0,2022
41,13525,10.18,0.9,1169.7773359840953,3f13,85,31-May-14,1145,10.27,34,24,3.0,2014
41,22081,10.24,0.1,1169.7773359840953,3h1,85,21-Jun-18,1125,10.25,34,28,3.0,2018
41,27452,10.27,-0.2,1169.7773359840953,1f1,85,17-Mar-12,1116,10.25,34,22,1.0,2012
41,7744,10.12,0.9,1169.7773359840953,1qf2,219,6-Oct-10,1165,10.21,34,21,1.0,2010
41,17420,10.21,0.9,1169.7773359840953,1f3,168,29-Feb-20,1135,10.3,34,30,1.0,2020
41,20480,10.23,0.4,1169.7773359840953,1,181,3-Jul-10,1128,10.27,34,20,1.0,2010
41,13525,10.18,0.1,1169.7773359840953,3sf1,85,26-Jun-10,1145,10.19,34,20,3.0,2010
41,25590,10.26,1.2,1169.7773359840953,1h2,640,19-May-24,1118,10.38,34,34,1.0,2024
41,25590,10.26,1.8,1169.7773359840953,2h3,168,24-Feb-24,1118,10.44,34,34,2.0,2024
41,4132,10.06,3.6,1169.7773359840953,1h3,7,19-May-12,1165,10.42,34,22,1.0,2012
41,18909,10.22,0.6,1169.7773359840953,1f4,85,16-Apr-11,1132,10.28,34,21,1.0,2011
41,17420,10.21,1.5,1169.7773359840953,6f1,85,8-Jun-13,1135,10.36,34,23,6.0,2013
41,8587,10.13,2.5,1169.7773359840953,3h1,85,26-Jun-14,1147,10.38,34,24,3.0,2014
41,25590,10.26,1.2,1169.7773359840953,4f1,168,25-Mar-23,1118,10.38,34,33,4.0,2023
41,17420,10.21,0.6,1169.7773359840953,5sf1,85,24-Jun-11,1135,10.27,34,21,5.0,2011
41,17420,10.21,1.3,1169.7773359840953,1f5,85,21-May-11,1135,10.34,34,21,1.0,2011
41,25590,10.26,-0.2,1169.7773359840953,1h1,635,30-Jul-22,1119,10.24,34,32,1.0,2022
41,17420,10.21,0.4,1169.7773359840953,7sf2,85,1-Jul-16,1135,10.25,34,26,7.0,2016
41,13525,10.18,1.6,1169.7773359840953,4f4,85,14-Apr-12,1145,10.34,34,22,4.0,2012
41,27452,10.27,3,1169.7773359840953,3f1,32,5-Jun-21,1097,10.57,34,31,3.0,2021
41,29380,10.28,0,1169.7773359840953,2f1,641,2-Jun-22,1112,10.28,34,32,2.0,2022
41,25590,10.26,1.1,1169.7773359840953,2h2,168,24-Jun-21,1118,10.37,34,31,2.0,2021
41,20480,10.23,1.1,1169.7773359840953,1f1,7,12-Jun-10,1128,10.34,34,20,1.0,2010
41,22081,10.24,0.1,1169.7773359840953,2er5,168,8-Aug-20,1125,10.25,34,30,2.0,2020
41,33876,10.3,1.5,1169.7773359840953,7sf1,85,29-Jun-12,1105,10.45,34,22,7.0,2012
41,9471,10.14,0.9,1169.7773359840953,1,85,27-Jun-10,1159,10.23,34,20,1.0,2010
41,25590,10.26,0.3,1169.7773359840953,6f4,85,11-Apr-15,1118,10.29,34,25,6.0,2015
41,16027,10.2,0.8,1169.7773359840953,5sf2,85,23-Jun-17,1138,10.28,34,27,5.0,2017
41,7017,10.11,3.6,1169.7773359840953,4h4,85,23-Jun-11,1148,10.47,34,21,4.0,2011
41,33876,10.3,1.2,1169.7773359840953,2h3,642,5-Jul-13,1105,10.42,34,23,2.0,2013
41,33876,10.3,0.5,1169.7773359840953,4,640,19-May-24,1105,10.35,34,34,4.0,2024
41,10382,10.15,1.6,1169.7773359840953,4f2,85,11-Jun-16,1155,10.31,34,26,4.0,2016
41,18909,10.22,2.4,1169.7773359840953,5f2,32,8-Apr-23,1118,10.46,34,33,5.0,2023
41,13525,10.18,0.4,1169.7773359840953,1,643,23-Jul-22,1145,10.22,34,32,1.0,2022
41,2845,10.03,1.2,1169.7773359840953,3h3,168,23-Jun-22,1196,10.15,34,32,3.0,2022
41,10382,10.15,NWI,1169.7773359840953,1,85,1-Apr-16,1125,#VALUE!,34,26,1.0,2016
41,7017,10.11,1.7,1169.7773359840953,2,4,9-Jul-10,1169,10.28,34,20,2.0,2010
41,33876,10.3,-0.6,1169.7773359840953,3f4,85,12-Apr-14,1108,10.24,34,24,3.0,2014
41,13525,10.18,2.1,1169.7773359840953,3h3,32,8-Apr-23,1133,10.39,34,33,3.0,2023
41,10382,10.15,1.8,1169.7773359840953,6f1,168,5-May-12,1155,10.33,34,22,6.0,2012
41,16027,10.2,1.3,1169.7773359840953,4f3,168,23-Apr-22,1138,10.33,34,32,4.0,2022
41,8587,10.13,1,1169.7773359840953,7,168,7-May-16,1162,10.23,34,26,7.0,2016
41,33876,10.3,-0.7,1169.7773359840953,1f3,168,8-Aug-20,1109,10.23,34,30,1.0,2020
41,10382,10.15,1,1169.7773359840953,3f1,7,4-Jun-11,1155,10.25,34,21,3.0,2011
41,12446,10.17,1.1,1169.7773359840953,2h2,382,25-Jul-10,1148,10.28,34,20,2.0,2010
41,22081,10.24,0.3,1169.7773359840953,4h2,168,6-Jul-23,1125,10.27,34,33,4.0,2023
41,22081,10.24,1,1169.7773359840953,2,61,2-Jul-22,1125,10.34,34,32,2.0,2022
42,14702,10.19,1.2,1169.7773359840953,1h1,644,16-May-87,1142,10.31,59,22,1.0,1987
42,12446,10.17,1.8,1169.7773359840953,4sf2,184,6-Aug-95,1148,10.35,59,30,4.0,1995
42,8587,10.13,0.4,1169.7773359840953,1,66,1-Sep-89,1162,10.17,59,24,1.0,1989
42,25590,10.26,0.7,1169.7773359840953,1sf1,336,4-Aug-84,1118,10.33,59,19,1.0,1984
42,12446,10.17,0.4,1169.7773359840953,2,285,27-Jul-93,1148,10.21,59,28,2.0,1993
42,5146,10.08,,1169.7773359840953,1,85,15-Jul-88,1179,10.08,59,23,1.0,1988
42,5146,10.08,0.9,1169.7773359840953,1,237,15-Aug-88,1179,10.17,59,23,1.0,1988
42,12446,10.17,1.2,1169.7773359840953,3,8,4-Apr-92,1148,10.29,59,27,3.0,1992
42,12446,10.17,0.2,1169.7773359840953,1h6,67,24-Aug-91,1148,10.19,59,26,1.0,1991
42,12446,10.17,1.5,1169.7773359840953,2,295,19-Jul-91,1148,10.32,59,26,2.0,1991
42,7017,10.11,-0.1,1169.7773359840953,2qf2,149,14-Aug-93,1169,10.1,59,28,2.0,1993
42,9471,10.14,0.7,1169.7773359840953,1,15,6-Jun-87,1159,10.21,59,22,1.0,1987
42,5146,10.08,1,1169.7773359840953,2,69,30-Aug-87,1179,10.18,59,22,2.0,1987
42,27452,10.27,-0.7,1169.7773359840953,2h6,184,5-Aug-95,1119,10.2,59,30,2.0,1995
42,1277,9.97,1,1169.7773359840953,1,393,20-May-89,1217,10.07,59,24,1.0,1989
42,2845,10.03,4.2,1169.7773359840953,1h3,261,9-Aug-87,1171,10.45,59,22,1.0,1987
42,9471,10.14,0.7,1169.7773359840953,1f1,33,3-Sep-89,1159,10.21,59,24,1.0,1989
42,12446,10.17,0.2,1169.7773359840953,1,306,13-Sep-89,1148,10.19,59,24,1.0,1989
42,27452,10.27,0,1169.7773359840953,4f1,69,5-Jun-97,1115,10.27,59,32,4.0,1997
42,14702,10.19,1.3,1169.7773359840953,2,169,8-Aug-88,1142,10.32,59,23,2.0,1988
42,14702,10.19,-0.5,1169.7773359840953,1,223,13-Jul-87,1145,10.14,59,22,1.0,1987
42,16027,10.2,0,1169.7773359840953,3,85,28-Jun-96,1138,10.2,59,31,3.0,1996
42,16027,10.2,2.3,1169.7773359840953,h,85,20-Jul-00,1125,10.43,59,35,,2000
42,8587,10.13,3,1169.7773359840953,2,102,6-Jul-00,1144,10.43,59,35,2.0,2000
42,14702,10.19,,1169.7773359840953,1h1,181,19-May-84,1142,10.19,59,19,1.0,1984
42,5146,10.08,2.2,1169.7773359840953,3,199,21-May-95,1166,10.3,59,30,3.0,1995
42,2845,10.03,0,1169.7773359840953,2,41,27-Jun-89,1196,10.03,59,24,2.0,1989
42,7017,10.11,NWI,1169.7773359840953,1,85,7-May-88,1139,#VALUE!,59,23,1.0,1988
42,9471,10.14,0.6,1169.7773359840953,2,85,2-Jul-93,1159,10.2,59,28,2.0,1993
42,12446,10.17,1.3,1169.7773359840953,3,276,30-May-90,1148,10.3,59,25,3.0,1990
42,2845,10.03,1.1,1169.7773359840953,4sf2,67,25-Aug-91,1196,10.14,59,26,4.0,1991
42,25590,10.26,1.1,1169.7773359840953,3,394,1-May-99,1118,10.37,59,34,3.0,1999
42,9471,10.14,-0.4,1169.7773359840953,1qf4,69,29-Aug-87,1161,10.1,59,22,1.0,1987
42,1277,9.97,2.4,1169.7773359840953,1,506,3-Jun-89,1203,10.21,59,24,1.0,1989
42,9471,10.14,1.7,1169.7773359840953,2f1,334,6-Jul-87,1159,10.31,59,22,2.0,1987
42,8587,10.13,0,1169.7773359840953,1,472,22-Aug-97,1162,10.13,59,32,1.0,1997
42,9471,10.14,0.5,1169.7773359840953,1,645,12-Sep-89,1159,10.19,59,24,1.0,1989
42,439,9.9,2.9,1169.7773359840953,1,301,30-Jun-89,1224,10.19,59,24,1.0,1989
42,22081,10.24,NWI,1169.7773359840953,2,181,9-May-92,1095,#VALUE!,59,27,2.0,1992
42,29380,10.28,-1,1169.7773359840953,7,164,16-Aug-95,1118,10.18,59,30,7.0,1995
42,22081,10.24,0.4,1169.7773359840953,2f1,69,9-Jun-92,1125,10.28,59,27,2.0,1992
42,17420,10.21,0.1,1169.7773359840953,2,85,18-Sep-87,1135,10.22,59,22,2.0,1987
42,519,9.91,5.9,1169.7773359840953,1,36,22-Apr-89,1203,10.5,59,24,1.0,1989
42,23770,10.25,0.5,1169.7773359840953,1,646,26-Jul-90,1122,10.3,59,25,1.0,1990
42,17420,10.21,0.5,1169.7773359840953,1,647,9-Sep-87,1135,10.26,59,22,1.0,1987
42,1716,9.99,6.7,1169.7773359840953,1,648,11-May-00,1170,10.66,59,35,1.0,2000
42,29380,10.28,-0.7,1169.7773359840953,6f1,164,15-Aug-90,1116,10.21,59,25,6.0,1990
42,11386,10.16,NWI,1169.7773359840953,1,181,21-Mar-89,1122,#VALUE!,59,24,1.0,1989
42,11386,10.16,0,1169.7773359840953,1,85,6-May-89,1152,10.16,59,24,1.0,1989
42,23770,10.25,-0.1,1169.7773359840953,4,205,8-Sep-91,1122,10.24,59,26,4.0,1991
42,1489,9.98,5.5,1169.7773359840953,1h2,393,19-May-89,1180,10.53,59,24,1.0,1989
42,18909,10.22,0,1169.7773359840953,1f2,155,28-Apr-90,1132,10.22,59,25,1.0,1990
42,11386,10.16,0.9,1169.7773359840953,4sf2,149,15-Aug-93,1152,10.25,59,28,4.0,1993
42,23770,10.25,0.2,1169.7773359840953,5,205,18-Aug-95,1122,10.27,59,30,5.0,1995
42,5722,10.09,1.1,1169.7773359840953,6f1,21,17-Aug-88,1176,10.2,59,23,6.0,1988
42,6354,10.1,0.4,1169.7773359840953,2,2,4-Jun-88,1172,10.14,59,23,2.0,1988
42,11386,10.16,0.4,1169.7773359840953,2,85,6-May-95,1152,10.2,59,30,2.0,1995
42,3690,10.05,3.4,1169.7773359840953,1h1,8,14-May-88,1169,10.39,59,23,1.0,1988
42,23770,10.25,0.7,1169.7773359840953,1,295,23-Jun-89,1122,10.32,59,24,1.0,1989
42,23770,10.25,0.9,1169.7773359840953,1qf3,197,23-Sep-88,1122,10.34,59,23,1.0,1988
42,23770,10.25,0.2,1169.7773359840953,2,204,2-Aug-88,1122,10.27,59,23,2.0,1988
42,22081,10.24,1.3,1169.7773359840953,2,36,17-Apr-93,1125,10.37,59,28,2.0,1993
42,20480,10.23,-0.2,1169.7773359840953,1h8,149,14-Aug-93,1129,10.21,59,28,1.0,1993
42,20480,10.23,1.8,1169.7773359840953,1h1,69,29-Aug-87,1128,10.41,59,22,1.0,1987
42,3690,10.05,0.1,1169.7773359840953,1h2,506,1-Jun-89,1189,10.06,59,24,1.0,1989
42,14702,10.19,-0.4,1169.7773359840953,2,255,15-Jun-97,1144,10.15,59,32,2.0,1997
42,13525,10.18,0.3,1169.7773359840953,8,149,15-Aug-93,1145,10.21,59,28,8.0,1993
42,18909,10.22,2.3,1169.7773359840953,1h8,218,7-Aug-83,1119,10.45,59,18,1.0,1983
42,22081,10.24,0.8,1150.2102189781021,3h1,164,16-Aug-95,1125,10.32,59,30,3.0,1995
42,22081,10.24,0,1169.7773359840953,2qf2,184,5-Aug-95,1125,10.24,59,30,2.0,1995
42,20480,10.23,1.7,1169.7773359840953,4f1,33,5-Sep-93,1128,10.4,59,28,4.0,1993
42,23770,10.25,0.4,1169.7773359840953,3,129,20-Aug-97,1122,10.29,59,32,3.0,1997
42,18909,10.22,2,1169.7773359840953,5,649,24-Aug-83,1132,10.42,59,18,5.0,1983
42,27452,10.27,-3.4,1169.7773359840953,2,261,10-Aug-87,1135,9.93,59,22,2.0,1987
42,7744,10.12,-1.3,1169.7773359840953,2sf2,69,30-Aug-87,1172,9.99,59,22,2.0,1987
42,1716,9.99,3.2,1169.7773359840953,1,644,17-May-87,1191,10.31,59,22,1.0,1987
42,13525,10.18,0.8,1169.7773359840953,2,237,5-Jul-91,1145,10.26,59,26,2.0,1991
42,18909,10.22,0.5,1169.7773359840953,1,183,16-Jul-87,1132,10.27,59,22,1.0,1987
42,17420,10.21,1.6,1169.7773359840953,4,417,21-May-94,1135,10.37,59,29,4.0,1994
42,6354,10.1,-1.2,1169.7773359840953,2,21,19-Aug-87,1179,9.98,59,22,2.0,1987
42,18909,10.22,,1169.7773359840953,1h7,197,23-Sep-88,1132,10.22,59,23,1.0,1988
42,31544,10.29,1,1169.7773359840953,8,184,6-Aug-95,1108,10.39,59,30,8.0,1995
42,4606,10.07,-0.1,1169.7773359840953,2,272,25-Jun-89,1182,10.06,59,24,2.0,1989
42,23770,10.25,1,1169.7773359840953,1,393,18-Apr-98,1122,10.35,59,33,1.0,1998
42,33876,10.3,0.2,1169.7773359840953,6f1,205,1-Aug-93,1105,10.32,59,28,6.0,1993
42,18909,10.22,0.5,1169.7773359840953,1,297,12-Jun-91,1132,10.27,59,26,1.0,1991
42,2237,10.01,2.2,1169.7773359840953,1,199,22-Jul-89,1190,10.23,59,24,1.0,1989
42,1101,9.96,1.2,1169.7773359840953,6,67,25-Aug-91,1220,10.08,59,26,6.0,1991
42,2237,10.01,2.4,1169.7773359840953,1,8,15-May-88,1189,10.25,59,23,1.0,1988
42,27452,10.27,-1.3,1169.7773359840953,1,280,9-Jun-90,1122,10.14,59,25,1.0,1990
42,14702,10.19,1,1169.7773359840953,1,650,7-Jun-91,1142,10.29,59,26,1.0,1991
42,13525,10.18,1.2,1169.7773359840953,3,85,19-Sep-97,1145,10.3,59,32,3.0,1997
